Default,LoanAmount,Accounts,AnnualIncome,LastCreditPullYear,RevolvingBalance,LastPaymentAmount,RecentInquiries
0,12550.0,20,35000.0,2017,12132.0,438.73,1
1,20000.0,27,50000.0,2019,12692.0,540.96,2
0,5000.0,27,56000.0,2016,6408.0,2469.43,2
0,7000.0,19,63000.0,2019,2855.0,3800.84,1
0,15000.0,39,70000.0,2019,11306.0,331.18,0
0,14950.0,8,45000.0,2016,10056.0,505.37,0
1,23650.0,36,60000.0,2018,31542.0,579.39,1
0,18000.0,31,96000.0,2018,6868.0,12174.71,1
0,34950.0,38,95000.0,2018,48045.0,21900.03,0
1,28000.0,12,90722.32,2016,9185.0,750.41,0
0,3000.0,49,66000.0,2019,20740.0,103.6,4
0,12000.0,23,75000.0,2018,17069.0,2880.74,0
0,10000.0,11,48000.0,2019,14869.0,692.99,0
0,20000.0,32,83809.0,2019,5986.0,14415.6,0
0,16275.0,33,79824.25,2018,4648.0,5961.48,1
0,10400.0,44,75000.0,2019,12074.0,325.37,1
0,35000.0,36,118416.0,2017,67658.0,24081.04,1
1,21000.0,36,90000.0,2016,40924.0,513.37,1
0,18000.0,8,73000.0,2018,32619.0,5769.43,0
1,15000.0,39,72000.0,2018,32083.0,414.2,0
0,14400.0,11,75000.0,2019,13637.0,339.86,0
0,4000.0,7,76840.0,2019,4957.0,1382.84,2
0,8000.0,32,52800.0,2019,6409.0,6082.87,3
1,20000.0,17,70000.0,2016,13884.0,725.46,0
0,15925.0,36,38000.0,2016,25208.0,9529.86,0
1,26000.0,38,120000.0,2019,19998.0,574.03,0
0,21350.0,16,74500.0,2017,17488.0,11655.77,0
0,10000.0,11,44000.0,2019,20648.0,229.33,0
0,20800.0,26,95000.0,2018,30674.0,685.21,2
0,10000.0,23,48200.0,2019,11221.0,2102.89,1
0,15600.0,5,70000.0,2017,5682.0,13416.05,0
0,25000.0,21,80000.0,2016,18443.0,888.92,0
0,15000.0,28,39600.0,2017,27893.0,472.7,0
0,12000.0,13,30000.0,2018,4063.0,4576.19,0
0,12000.0,24,35000.0,2018,11261.0,3232.8,0
0,11000.0,38,225000.0,2016,12686.0,8600.09,1
0,8700.0,17,60000.0,2018,6892.0,2241.48,1
0,10000.0,27,46000.0,2018,6446.0,3246.04,3
0,27000.0,22,72263.0,2019,2887.0,22337.71,1
0,12000.0,25,28000.0,2018,9351.0,6894.7,0
0,5000.0,20,50000.0,2017,4997.0,4238.01,1
0,17075.0,17,51000.0,2017,2165.0,3.67,1
0,12000.0,25,49000.0,2017,4316.0,10097.88,0
1,15000.0,13,50000.0,2016,13960.0,377.41,1
0,6250.0,10,25250.0,2019,5146.0,213.6,0
0,6500.0,11,32000.0,2015,6120.0,4587.71,0
0,5600.0,31,45000.0,2019,1881.0,5122.73,1
0,6500.0,21,29000.0,2013,6416.0,6038.8,1
0,20975.0,26,90000.0,2019,13111.0,1005.94,0
0,11000.0,13,78000.0,2019,4569.0,365.09,0
0,10000.0,23,143000.0,2018,5880.0,1.91,1
1,33850.0,34,88184.34,2017,42750.0,794.61,0
0,12000.0,15,43000.0,2019,12928.0,293.67,0
0,5575.0,32,54000.0,2019,22832.0,174.17,1
1,26000.0,27,67000.0,2018,27408.0,717.95,0
0,15325.0,17,35000.0,2016,9544.0,8995.21,0
0,14325.0,13,63000.0,2019,8565.0,14617.47,1
0,19500.0,27,50000.0,2019,7345.0,5.98,2
0,30000.0,37,126000.0,2017,20123.0,983.8,4
0,8000.0,30,41000.0,2019,2138.0,7201.76,1
1,6400.0,14,40000.0,2016,4001.0,229.04,0
0,14000.0,21,82000.0,2019,40870.0,10136.63,0
0,11000.0,22,53500.0,2017,10623.0,31.79,0
0,10000.0,36,75000.0,2018,46402.0,52.86,0
1,9125.0,27,25500.0,2016,14936.0,317.71,0
0,13450.0,28,55000.0,2018,11436.0,9521.87,0
0,24000.0,32,95000.0,2017,23810.0,736.8,0
0,12000.0,40,68000.0,2019,10821.0,5659.51,1
0,3500.0,56,64000.0,2018,3465.0,111.42,0
1,15000.0,53,69000.0,2017,33244.0,501.02,1
0,12500.0,32,93840.0,2017,8724.0,1287.89,0
0,7500.0,7,27500.0,2019,11728.0,2707.01,0
0,9950.0,11,30000.0,2019,11657.0,3478.09,0
1,4675.0,28,35000.0,2017,7175.0,204.33,0
0,14400.0,16,103000.0,2019,13502.0,437.95,0
1,9600.0,28,50000.0,2017,7355.0,299.46,3
0,3600.0,32,36000.0,2019,3993.0,2946.04,1
1,12775.0,40,40000.0,2019,7220.0,381.21,0
0,10000.0,51,87000.0,2016,8613.0,594.34,2
0,4600.0,28,25000.0,2019,3683.0,147.61,1
1,15000.0,21,83000.0,2018,15296.0,348.87,0
0,10500.0,46,62000.0,2017,13771.0,7521.79,2
1,4000.0,7,30000.0,2016,3443.0,142.18,0
0,11900.0,17,50000.0,2017,13865.0,407.84,0
0,15000.0,39,70000.0,2019,1056.0,13408.04,2
0,30000.0,37,145000.0,2019,49184.0,952.46,0
0,11950.0,27,38000.0,2017,4958.0,5911.57,1
0,10000.0,29,70000.0,2014,15866.0,7704.96,0
0,24225.0,43,56000.0,2019,32010.0,1514.39,0
0,15000.0,18,70000.0,2019,12860.0,8058.96,0
0,28000.0,15,108000.0,2019,34132.0,668.99,0
0,33600.0,17,125000.0,2019,34869.0,11237.75,0
0,24900.0,33,65000.0,2019,19993.0,1891.64,3
1,16000.0,15,48000.0,2019,27629.0,509.96,0
0,20000.0,29,72000.0,2019,13666.0,481.91,0
0,12000.0,30,43000.0,2019,5814.0,11426.07,1
0,35000.0,26,115000.0,2017,20232.0,21719.23,1
1,20000.0,42,105000.0,2019,26437.0,661.14,2
0,10000.0,28,95000.0,2019,17239.0,5567.78,1
0,25000.0,26,110000.0,2019,16223.0,7975.39,0
0,10075.0,42,28000.0,2017,958.0,380.41,0
0,19750.0,9,61000.0,2018,16958.0,2853.65,0
0,12000.0,36,43700.0,2017,20669.0,4678.17,1
0,7200.0,11,60000.0,2016,5131.0,428.48,0
0,12000.0,8,45680.0,2017,9659.0,767.45,0
0,21750.0,30,105000.0,2017,20817.0,698.19,2
0,17325.0,27,40000.0,2016,17766.0,544.94,0
1,16000.0,27,60000.0,2016,17541.0,671.33,0
0,1500.0,42,55000.0,2019,8413.0,49.05,2
0,8000.0,14,39000.0,2017,5707.0,269.22,0
0,7200.0,13,26000.0,2016,3838.0,3468.48,0
0,22400.0,50,98000.0,2018,23704.0,19491.09,1
1,35000.0,63,123000.0,2016,31847.0,985.67,0
0,23950.0,22,59000.0,2019,7820.0,39.3,0
1,10000.0,25,35000.0,2019,5652.0,327.34,0
0,7200.0,17,50000.0,2018,8192.0,7381.74,4
0,6000.0,26,56000.0,2015,439.0,5650.27,0
1,9000.0,14,28000.0,2017,5101.0,297.0,1
0,25050.0,35,70000.0,2019,34917.0,13493.28,1
1,35000.0,38,500000.0,2019,81198.0,768.69,0
0,18000.0,43,110000.0,2019,23789.0,6831.55,0
0,10000.0,27,120000.0,2019,22522.0,4241.27,0
1,7500.0,41,57000.0,2018,6564.0,258.13,4
0,6600.0,28,51000.0,2016,10428.0,3216.89,0
0,18000.0,14,48000.0,2019,17689.0,7277.55,0
1,14375.0,24,42500.0,2016,16227.0,550.11,1
0,12000.0,24,40000.0,2016,12728.0,2012.91,0
1,18000.0,28,70820.0,2016,27384.0,491.94,1
0,18700.0,33,55000.0,2019,32251.0,9829.02,2
0,35000.0,42,160000.0,2017,62696.0,1179.11,3
0,33575.0,17,125000.0,2016,16638.0,14602.05,0
0,12000.0,41,42000.0,2019,8266.0,4531.73,1
1,8000.0,8,40000.0,2016,5875.0,297.27,0
0,10000.0,9,66000.0,2019,26801.0,362.74,0
0,3000.0,27,65000.0,2018,2087.0,199.5,0
0,1000.0,28,52000.0,2018,20392.0,602.83,0
0,15500.0,18,65000.0,2018,8447.0,483.11,1
0,13350.0,36,50000.0,2019,7161.0,321.75,1
0,18000.0,41,184440.0,2018,16912.0,8521.43,1
0,7500.0,39,28000.0,2018,10536.0,5025.51,1
0,7200.0,12,20000.0,2018,10281.0,244.54,1
0,25000.0,42,90000.0,2019,28906.0,22865.62,0
0,22550.0,20,82000.0,2019,49367.0,2836.34,1
1,10450.0,36,25000.0,2018,14636.0,375.0,0
0,8400.0,28,50000.0,2017,10212.0,278.54,1
0,10325.0,13,27388.44,2019,10165.0,280.63,0
0,34375.0,32,75000.0,2019,32973.0,20219.53,1
0,24000.0,36,135000.0,2018,20186.0,4303.18,0
0,20000.0,30,97000.0,2018,28243.0,21.52,0
0,28900.0,34,125000.0,2019,15716.0,17838.17,1
0,4000.0,22,53000.0,2019,3202.0,328.05,0
0,8000.0,32,52000.0,2019,3601.0,5281.93,1
1,7750.0,25,26000.0,2016,10126.0,285.0,0
0,19200.0,20,48000.0,2019,19027.0,478.62,0
1,12000.0,24,28000.0,2017,11167.0,279.1,0
0,10000.0,13,45000.0,2019,11593.0,329.91,0
0,21000.0,30,80000.0,2018,18631.0,4138.98,0
0,18000.0,29,62000.0,2019,10555.0,386.81,0
1,14000.0,36,60000.0,2018,9105.0,503.12,1
0,30000.0,20,140000.0,2019,13013.0,7687.76,1
1,15000.0,29,35000.0,2016,17229.0,522.26,1
0,22300.0,45,59400.0,2018,11016.0,6095.52,0
0,24300.0,15,75000.0,2019,11510.0,829.86,0
0,4375.0,19,83000.0,2018,3379.0,620.02,1
0,34950.0,26,96000.0,2018,41973.0,1154.68,0
1,35000.0,19,78000.0,2017,25340.0,832.47,0
0,12000.0,24,53000.0,2018,16138.0,6532.9,2
0,7000.0,18,40560.0,2019,15455.0,236.17,0
0,28000.0,25,450000.0,2019,74217.0,864.07,0
0,6525.0,23,106000.0,2017,6155.0,226.88,0
0,15000.0,17,40000.0,2019,11291.0,949.6,1
0,9100.0,40,49000.0,2018,3580.0,9223.16,3
0,12000.0,28,75000.0,2017,10188.0,5955.34,1
0,6000.0,19,70000.0,2017,4345.0,189.09,0
0,18000.0,29,145000.0,2019,35754.0,364.03,1
0,14000.0,20,60000.0,2018,29129.0,2308.65,0
0,10325.0,20,85000.0,2018,6653.0,10.13,2
1,30000.0,39,157555.0,2016,35758.0,677.85,0
0,24000.0,41,62000.0,2018,21753.0,8131.58,3
1,16000.0,48,90000.0,2016,27059.0,377.71,0
0,11050.0,9,37000.0,2019,9040.0,400.61,0
1,20625.0,9,180000.0,2018,179.0,729.45,6
0,11600.0,34,100000.0,2019,4278.0,390.54,1
0,6000.0,20,41000.0,2018,5566.0,8.29,0
0,20000.0,23,127800.0,2019,45767.0,785.37,3
0,8000.0,23,38000.0,2017,4426.0,1968.9,1
0,15000.0,32,53000.0,2016,21109.0,11528.63,0
0,30000.0,9,83865.0,2019,31427.0,754.81,0
0,9000.0,16,110000.0,2019,9013.0,547.56,0
0,10000.0,28,65000.0,2018,9078.0,3550.05,1
1,8750.0,31,110000.0,2016,77140.0,297.66,2
0,5000.0,42,119210.0,2018,9230.0,3393.02,4
0,17975.0,14,40000.0,2017,8093.0,10281.47,0
0,2000.0,14,43764.0,2019,11720.0,77.79,1
0,12000.0,15,60000.0,2017,14876.0,11371.32,0
0,5000.0,11,47000.0,2019,9888.0,156.99,0
0,15975.0,30,55000.0,2019,13446.0,543.89,3
0,19950.0,30,53249.0,2019,29821.0,665.14,0
0,14950.0,39,113000.0,2019,39460.0,483.83,0
0,25000.0,30,100000.0,2019,10994.0,602.79,1
0,10100.0,32,35000.0,2019,9422.0,356.01,0
0,9000.0,19,62000.0,2019,13178.0,280.43,0
1,27575.0,39,75000.0,2018,13155.0,718.96,0
0,30000.0,53,175000.0,2018,15925.0,7793.12,1
0,20475.0,25,70000.0,2016,25002.0,13565.9,0
0,14400.0,47,96000.0,2019,26400.0,8363.05,3
0,10000.0,26,60000.0,2019,22621.0,350.91,0
1,10000.0,15,35000.0,2019,6875.0,253.18,0
0,24000.0,20,50000.0,2019,12465.0,590.68,1
0,16000.0,6,235000.0,2019,6878.0,380.56,1
0,6000.0,27,52000.0,2019,10992.0,206.15,0
0,7475.0,21,73000.0,2019,3189.0,1760.74,0
0,31175.0,50,200000.0,2016,6489.0,8776.22,2
0,16000.0,27,62400.0,2019,4475.0,363.97,0
0,10000.0,30,350000.0,2019,75632.0,5870.67,2
0,10000.0,26,40800.0,2018,7743.0,8145.33,0
1,14000.0,26,107000.0,2018,28271.0,332.99,4
0,16000.0,32,63648.0,2019,8970.0,12070.15,1
0,20000.0,40,60000.0,2016,43243.0,14381.55,1
0,4000.0,7,18000.0,2016,9104.0,2561.99,0
1,25000.0,26,68000.0,2019,17570.0,549.07,1
0,21000.0,39,115000.0,2018,26434.0,16675.06,3
0,35000.0,16,87000.0,2015,44915.0,103.6,0
0,5600.0,19,40000.0,2017,5396.0,365.83,0
0,9000.0,12,62000.0,2018,10522.0,293.25,0
0,18000.0,31,80000.0,2018,22047.0,11373.19,2
0,19275.0,31,50000.0,2018,22097.0,8296.29,0
0,5400.0,26,64785.0,2018,1077.0,3310.42,0
1,12000.0,29,75000.0,2018,18397.0,282.28,0
1,12000.0,38,32000.0,2016,4361.0,293.67,0
0,34950.0,40,75000.0,2018,25420.0,26794.42,0
0,25000.0,39,85000.0,2019,32124.0,8091.44,2
0,7000.0,48,40000.0,2019,1401.0,6192.68,1
1,6000.0,16,20000.0,2017,625.0,216.23,0
0,6250.0,22,35000.0,2017,4979.0,3569.92,0
0,28000.0,18,80000.0,2019,28426.0,3391.6,1
0,7200.0,17,40000.0,2019,7225.0,5038.38,0
0,5600.0,30,100000.0,2019,12581.0,3422.2,1
0,13000.0,14,36000.0,2019,8478.0,458.67,0
0,13200.0,34,117000.0,2019,15900.0,11676.33,1
0,10000.0,39,50750.0,2019,9523.0,241.01,1
1,5000.0,24,28000.0,2017,5342.0,50.0,0
1,6000.0,33,40000.0,2017,15365.0,194.03,1
0,15000.0,19,58000.0,2015,10764.0,5248.75,0
1,22625.0,51,63000.0,2017,28109.0,585.91,1
0,15000.0,36,170000.0,2017,8789.0,7203.19,0
0,7150.0,21,46000.0,2016,12844.0,928.93,0
0,9350.0,33,46000.0,2018,4627.0,8594.08,3
0,20025.0,30,90000.0,2017,25058.0,7950.6,0
0,35000.0,35,170000.0,2016,49846.0,22085.79,2
0,15500.0,30,102000.0,2018,15738.0,500.98,2
0,4200.0,10,24000.0,2018,584.0,3559.14,1
1,6000.0,17,40000.0,2016,5727.0,207.97,0
0,30000.0,35,124000.0,2019,17805.0,13594.33,0
1,6500.0,27,25000.0,2019,958.0,227.28,0
0,1200.0,19,50000.0,2019,988.0,664.87,0
0,6000.0,8,24000.0,2018,6540.0,5243.97,2
1,24000.0,14,60000.0,2016,13605.0,812.48,1
0,7200.0,43,56000.0,2018,6426.0,6297.01,0
1,7000.0,24,42000.0,2018,1479.0,238.09,1
0,15000.0,29,38000.0,2018,6629.0,527.61,0
0,20000.0,29,64000.0,2017,6397.0,7918.27,1
0,14000.0,17,42000.0,2017,14739.0,9642.99,0
0,16000.0,28,59800.0,2019,8842.0,4553.34,0
1,3000.0,14,43000.0,2018,3199.0,107.82,0
0,12000.0,25,50000.0,2016,10838.0,3932.14,1
1,8350.0,22,39423.8,2017,1526.0,291.96,1
0,5000.0,31,72000.0,2019,8061.0,1699.94,0
1,6625.0,32,23028.36,2019,5242.0,253.53,1
0,27700.0,16,63000.0,2018,31781.0,17738.26,0
0,14000.0,47,49000.0,2018,14620.0,489.38,1
1,14250.0,38,68820.0,2017,13352.0,482.55,1
0,25000.0,35,70000.0,2019,15418.0,19743.38,1
0,12000.0,26,129000.0,2017,26777.0,3970.69,1
0,6925.0,20,25000.0,2019,8376.0,186.26,0
0,13500.0,28,43000.0,2018,25806.0,997.56,0
0,24850.0,37,70000.0,2018,26015.0,19950.46,0
0,5000.0,11,35000.0,2017,3064.0,131.56,0
0,10000.0,28,50500.0,2019,10489.0,5030.03,1
0,19725.0,19,60000.0,2018,6079.0,10748.98,0
0,14350.0,26,34200.0,2015,17116.0,12299.06,0
1,10550.0,9,41000.0,2018,3439.0,241.84,0
1,31900.0,38,76000.0,2017,21208.0,200.0,1
0,16000.0,19,80000.0,2019,9937.0,489.33,0
1,23975.0,26,54800.0,2018,21708.0,7000.0,1
0,35000.0,54,72945.0,2019,38806.0,1744.45,1
0,20000.0,30,60000.0,2017,15281.0,3859.46,0
1,11500.0,36,55000.0,2016,2268.0,382.63,2
0,20000.0,27,105000.0,2019,22441.0,8832.28,2
1,18075.0,32,48000.0,2018,15884.0,529.37,1
0,28000.0,16,120000.0,2016,23297.0,1005.98,5
0,15000.0,28,100000.0,2019,18693.0,12782.07,1
0,7200.0,5,16000.0,2019,1001.0,270.91,1
0,7200.0,26,37000.0,2019,10750.0,244.58,3
0,8875.0,21,30000.0,2017,17683.0,925.97,0
1,13000.0,35,72000.0,2019,15923.0,452.63,2
0,10000.0,22,64000.0,2018,25288.0,700.8,2
0,14950.0,35,90000.0,2019,32486.0,528.89,0
0,12500.0,16,71000.0,2018,2179.0,9094.65,0
0,12000.0,37,113000.0,2016,11272.0,10842.02,0
1,16500.0,29,60000.0,2017,16681.0,514.7,0
0,29700.0,21,66500.0,2018,23829.0,954.16,1
0,35000.0,26,187800.0,2017,35774.0,5396.03,0
0,10000.0,24,56000.0,2018,3093.0,76.59,1
0,20000.0,51,79000.0,2018,1472.0,5340.15,0
0,14000.0,15,50000.0,2017,9366.0,598.45,0
0,18000.0,23,40000.0,2018,19139.0,428.65,0
0,5000.0,19,40000.0,2019,4807.0,399.8,0
0,10000.0,44,200000.0,2019,3768.0,1348.56,1
0,15000.0,19,45000.0,2019,5099.0,361.52,0
0,20000.0,21,80145.0,2018,23877.0,6742.34,3
0,20000.0,29,115000.0,2019,8023.0,49.57,1
0,5000.0,27,110000.0,2017,4733.0,170.82,0
0,15000.0,11,40000.0,2019,2523.0,372.71,0
0,21850.0,16,74000.0,2019,13344.0,542.92,0
1,3975.0,23,48012.0,2018,2460.0,159.25,0
0,12400.0,24,55000.0,2017,6193.0,8142.33,0
0,12000.0,26,49179.0,2019,22389.0,306.3,0
0,22550.0,26,163000.0,2019,5711.0,560.31,2
0,10000.0,13,52400.0,2018,5202.0,6927.21,1
0,9000.0,31,72000.0,2019,21243.0,3104.87,0
0,12000.0,35,55000.0,2019,8896.0,3685.17,3
0,20925.0,15,50000.0,2019,15045.0,18.74,1
0,35000.0,30,113000.0,2019,59539.0,24177.09,0
1,11300.0,25,27000.0,2016,25.0,380.69,1
1,9975.0,30,42000.0,2016,7902.0,350.98,0
0,20000.0,17,75000.0,2015,8738.0,9201.02,1
0,15500.0,15,42000.0,2017,15181.0,6.51,0
0,8000.0,16,45000.0,2019,5627.0,274.85,1
0,10000.0,33,61200.0,2018,11063.0,7431.08,3
0,12000.0,17,53000.0,2018,7118.0,1171.31,1
1,10000.0,12,64000.0,2016,9506.0,354.0,4
0,24000.0,23,84000.0,2018,35182.0,730.18,0
0,23000.0,23,150000.0,2019,12165.0,719.51,0
0,34875.0,23,76000.0,2017,52638.0,6848.77,0
0,21000.0,13,165000.0,2019,53492.0,440.28,2
0,18000.0,30,85000.0,2018,30840.0,590.12,2
0,25600.0,40,84000.0,2017,21547.0,19429.65,0
0,15500.0,26,50000.0,2018,14725.0,5983.78,0
0,20000.0,32,84000.0,2018,17938.0,3883.14,1
0,17200.0,28,63000.0,2018,17238.0,4296.07,1
0,35000.0,10,125000.0,2019,26653.0,15907.12,0
0,17950.0,33,63136.0,2016,34685.0,588.46,1
0,12000.0,21,90000.0,2018,9728.0,11856.42,1
0,10000.0,19,25264.0,2018,15283.0,7553.97,0
0,28500.0,28,65000.0,2019,22902.0,687.15,1
0,24975.0,21,92000.0,2018,3275.0,5378.0,0
0,18000.0,16,98000.0,2019,19137.0,428.13,3
1,34975.0,32,90000.0,2017,34356.0,1145.69,2
0,4000.0,19,75700.0,2015,6437.0,4078.56,1
1,12375.0,34,90000.0,2017,9601.0,322.52,0
0,35000.0,44,168000.0,2016,36648.0,1251.25,0
0,17000.0,12,48000.0,2017,10470.0,15508.58,2
0,35000.0,51,123800.0,2016,34754.0,28869.55,2
0,19450.0,22,62400.0,2019,10102.0,0.89,0
1,9600.0,41,34000.0,2017,22055.0,330.4,1
0,16800.0,33,100000.0,2018,23612.0,13118.11,0
0,15000.0,38,210000.0,2018,30765.0,10563.22,0
0,12000.0,21,46000.0,2019,12104.0,8769.55,0
0,21525.0,28,60000.0,2018,38677.0,7839.64,1
0,28000.0,21,250000.0,2017,17618.0,14591.53,1
0,7450.0,33,120000.0,2019,15313.0,507.91,0
0,8400.0,8,45000.0,2018,3754.0,53.23,1
0,7500.0,27,120000.0,2018,64474.0,237.26,0
0,15975.0,24,80000.0,2019,39164.0,5517.23,0
0,5975.0,30,44000.0,2018,5767.0,3784.93,3
0,16400.0,22,63000.0,2019,21592.0,552.15,3
1,16175.0,8,45000.0,2016,10534.0,1200.0,2
0,15000.0,6,40000.0,2019,3247.0,466.29,0
0,8000.0,31,126000.0,2019,50119.0,5929.0,2
0,29975.0,20,73000.0,2017,35106.0,7343.44,0
0,27950.0,14,105000.0,2018,30589.0,1217.49,0
1,15025.0,19,45000.0,2016,126100.0,520.78,0
0,6350.0,12,35000.0,2019,3803.0,3322.53,1
1,10175.0,31,57500.0,2019,35599.0,343.38,1
1,16000.0,19,50000.0,2017,12096.0,385.79,0
0,19000.0,26,108000.0,2019,12943.0,14957.77,0
0,10000.0,30,40000.0,2017,14199.0,323.51,1
0,14375.0,8,36000.0,2019,21369.0,346.61,0
0,23050.0,15,55000.0,2015,9925.0,16749.96,0
0,3000.0,12,30000.0,2019,4185.0,99.57,0
0,19050.0,23,54000.0,2017,25236.0,10387.72,0
0,10000.0,23,60000.0,2019,9983.0,2.66,0
0,4800.0,17,71000.0,2019,23252.0,155.94,0
1,15350.0,31,40000.0,2018,2450.0,566.72,0
0,28000.0,31,85000.0,2017,24702.0,876.01,1
0,4000.0,17,75000.0,2019,12040.0,2372.41,2
0,8500.0,56,50000.0,2019,7815.0,1581.55,0
0,21850.0,43,65000.0,2016,26415.0,21104.87,1
0,35000.0,17,216000.0,2018,58918.0,26407.48,0
0,35000.0,38,96000.0,2016,24953.0,26692.41,0
1,10200.0,20,24000.0,2019,9676.0,338.74,0
1,7000.0,25,38450.0,2018,2889.0,230.64,0
0,25000.0,13,72000.0,2019,20234.0,20897.22,0
0,12000.0,16,80000.0,2019,17852.0,257.87,0
0,24000.0,51,90000.0,2019,35062.0,785.43,3
0,15000.0,38,45800.0,2015,12822.0,11604.4,0
0,25000.0,20,73000.0,2014,22736.0,407.38,0
0,10000.0,16,63000.0,2019,6473.0,6141.34,0
0,8775.0,27,42000.0,2017,2303.0,5216.28,1
0,20000.0,35,68000.0,2019,23096.0,3308.26,0
0,21000.0,33,215000.0,2019,34528.0,654.33,2
0,5100.0,15,57000.0,2017,727.0,663.84,2
0,2300.0,15,36000.0,2019,9468.0,1961.6,0
0,10000.0,41,86000.0,2016,13305.0,291.26,0
1,4375.0,8,15080.0,2016,5938.0,164.83,0
0,23500.0,22,70000.0,2019,12239.0,19616.69,1
0,3000.0,13,45000.0,2019,4286.0,67.34,1
0,13000.0,32,129000.0,2017,8664.0,9443.48,0
0,5000.0,39,38000.0,2018,16375.0,336.66,1
0,29800.0,28,120000.0,2018,47367.0,963.14,0
0,20000.0,33,156000.0,2018,24896.0,10652.58,0
0,30400.0,16,122000.0,2019,7853.0,16401.84,2
0,25000.0,40,154693.0,2019,17687.0,583.11,1
0,15000.0,27,80000.0,2019,8069.0,319.82,1
0,32000.0,61,125000.0,2019,31710.0,12310.24,0
0,19200.0,29,44000.0,2019,18676.0,435.99,0
0,13000.0,8,65550.0,2019,9180.0,1823.73,0
0,6350.0,15,100000.0,2018,768.0,6433.13,2
0,17925.0,51,160000.0,2015,7855.0,16672.06,1
0,5000.0,15,40000.0,2019,5250.0,3813.85,1
0,25000.0,15,71000.0,2019,13452.0,9484.59,0
0,18000.0,17,45000.0,2019,13294.0,8992.23,1
0,18925.0,9,68000.0,2019,20670.0,1233.1,0
0,10000.0,46,70000.0,2018,6391.0,4463.28,1
1,35000.0,38,103000.0,2016,30817.0,1044.4,2
0,12000.0,32,40000.0,2018,5193.0,378.16,1
0,34950.0,11,180000.0,2016,10292.0,27008.35,1
1,13775.0,20,50000.0,2019,30122.0,348.75,0
0,6000.0,25,90000.0,2019,15654.0,5053.75,1
0,20000.0,32,85000.0,2018,34574.0,2338.83,0
0,6425.0,11,19015.0,2015,8816.0,5034.84,0
1,15000.0,26,76000.0,2017,18143.0,350.27,1
0,20900.0,23,70000.0,2017,26036.0,643.28,0
0,12000.0,45,50000.0,2019,13116.0,1953.85,0
1,4200.0,10,47000.0,2017,6590.0,139.49,0
1,14000.0,11,75746.0,2017,9510.0,491.37,0
0,19000.0,38,91000.0,2019,24552.0,14663.85,2
0,5000.0,31,65000.0,2018,4564.0,640.91,0
0,23600.0,13,61767.0,2019,25957.0,7742.01,0
0,25975.0,29,52000.0,2018,12109.0,20123.68,1
0,10000.0,23,97138.0,2018,13685.0,338.32,1
1,32875.0,16,73759.0,2016,18956.0,0.0,2
0,10525.0,39,108000.0,2017,1083.0,7853.64,1
0,27000.0,33,175000.0,2019,26851.0,844.71,0
1,8500.0,7,64000.0,2019,4673.0,289.11,0
0,2400.0,31,48000.0,2017,3836.0,81.3,1
0,16000.0,32,105000.0,2019,13392.0,507.71,0
0,7000.0,19,57000.0,2018,12581.0,237.02,1
1,22300.0,24,70500.0,2017,13802.0,584.88,0
0,16000.0,29,125000.0,2018,10885.0,498.37,0
0,12000.0,37,143774.0,2019,40576.0,6937.48,0
0,13000.0,19,93000.0,2015,54524.0,11188.65,0
0,8250.0,28,33000.0,2015,13413.0,6204.82,2
0,4400.0,15,35559.0,2018,2437.0,764.39,0
0,20000.0,10,105000.0,2019,19208.0,470.47,0
0,20000.0,38,77000.0,2018,15146.0,573.12,1
0,20000.0,28,160000.0,2019,15625.0,448.85,0
0,3000.0,23,109000.0,2017,9075.0,1919.0,2
0,10000.0,11,85000.0,2019,15125.0,311.25,0
0,23000.0,29,89000.0,2019,17815.0,3617.68,1
0,10000.0,55,61000.0,2019,12868.0,995.61,0
0,16500.0,6,56000.0,2018,12110.0,16483.79,0
0,19500.0,24,95000.0,2014,23131.0,13070.1,0
0,23000.0,56,110000.0,2018,19144.0,763.78,1
1,20000.0,34,68300.0,2016,3555.0,661.14,1
0,8275.0,26,47000.0,2019,4790.0,6306.82,0
1,11625.0,26,35000.0,2019,5552.0,280.18,0
0,35000.0,24,250000.0,2019,11694.0,6846.78,0
1,8000.0,46,60000.0,2017,3622.0,259.99,0
0,35000.0,17,94500.0,2019,16771.0,917.26,0
0,28425.0,17,82000.0,2018,5810.0,12166.93,0
0,14000.0,34,41000.0,2015,9828.0,11376.54,0
0,8400.0,15,48000.0,2019,15711.0,322.71,4
0,16000.0,23,65000.0,2018,10269.0,570.79,2
0,11200.0,16,68000.0,2019,7402.0,9270.01,0
0,20825.0,16,50000.0,2019,1549.0,17642.94,0
0,7800.0,44,150000.0,2015,5224.0,3216.53,4
0,8000.0,13,62000.0,2017,6287.0,7122.99,0
0,8400.0,28,29712.0,2019,9543.0,282.93,0
0,16300.0,30,32710.65,2017,10713.0,14700.43,0
0,6350.0,20,23000.0,2019,17995.0,211.06,0
0,20000.0,39,86600.0,2017,14604.0,15641.15,0
0,35000.0,39,130000.0,2019,36943.0,33886.55,1
0,20300.0,25,114500.0,2015,11325.0,16639.55,0
0,8000.0,32,76000.0,2019,8657.0,989.99,2
0,16975.0,22,155000.0,2016,13757.0,5969.43,0
0,24000.0,24,67000.0,2019,20155.0,566.56,0
1,5000.0,17,12000.0,2016,3808.0,159.4,0
